monthly_income,requested_amount,term_in_months,loan_status,age,monthly_debt,Approval_Probability,AI_Score,Risk_Level
5083.333333333333,23300,12,0,53,2592.5,0.04,322,HIGH
1750.0,7700,16,0,61,700.0,0.24,432,HIGH
2583.3333333333335,9300,6,1,23,800.8333333333335,0.96,828,LOW
1416.6666666666665,3500,20,0,37,793.3333333333333,0.03,316,HIGH
1416.6666666666665,5400,6,1,39,269.16666666666663,1.0,850,LOW
3333.333333333333,14500,6,1,50,1100.0,0.99,844,LOW
4666.666666666667,18400,8,0,55,2753.333333333333,0.0,300,HIGH
3250.0,11900,10,0,62,1755.0,0.02,311,HIGH
5083.333333333333,15300,14,0,34,2694.166666666667,0.01,305,HIGH
916.6666666666667,2800,18,1,32,137.5,0.99,844,LOW
4583.333333333333,14800,8,1,64,1099.9999999999998,1.0,850,LOW
916.6666666666667,3600,14,0,30,394.16666666666674,0.14,377,HIGH
333.33333333333337,900,20,1,62,33.33333333333334,0.97,833,LOW
7666.666666666666,36400,18,0,65,4293.333333333334,0.1,355,HIGH
7750.0,27500,18,1,50,1085.0000000000002,1.0,850,LOW
916.6666666666667,3500,8,0,55,513.3333333333335,0.01,305,HIGH
4666.666666666667,18700,2,1,28,513.3333333333334,0.98,839,LOW
5250.0,21500,8,0,41,3097.5,0.02,311,HIGH
7333.333333333334,18100,6,1,29,733.3333333333335,1.0,850,LOW
7000.0,20800,20,1,59,1610.0,0.99,844,LOW
1333.3333333333335,5700,4,0,52,653.3333333333334,0.13,371,HIGH
3750.0,11400,8,1,46,1350.0,0.98,839,LOW
5416.666666666666,18500,4,0,33,2437.5,0.03,316,HIGH
7916.666666666666,20600,2,1,48,1979.1666666666665,0.99,844,LOW
3916.666666666667,16700,12,1,61,1135.8333333333333,1.0,850,LOW
8000.0,32400,2,1,35,880.0,0.99,844,LOW
6666.666666666666,26700,20,1,61,1333.3333333333335,1.0,850,LOW
6416.666666666666,16700,6,0,25,3657.4999999999995,0.03,316,HIGH
3000.0,10300,12,1,32,1140.0,0.95,822,LOW
583.3333333333334,1700,10,1,21,64.16666666666667,0.97,833,LOW
1166.6666666666667,5100,6,1,22,210.0,1.0,850,LOW
7166.666666666666,27900,20,0,35,3153.333333333333,0.0,300,HIGH
3916.666666666667,15700,4,0,60,1997.5,0.0,300,HIGH
2416.6666666666665,5800,12,1,46,579.9999999999999,1.0,850,LOW
7500.0,29000,16,1,51,1350.0,1.0,850,LOW
416.66666666666663,900,18,1,25,87.5,0.96,828,LOW
583.3333333333334,1700,10,0,40,291.6666666666667,0.05,327,HIGH
5666.666666666666,27000,4,1,56,1246.6666666666665,0.99,844,LOW
1500.0,4700,8,0,52,780.0,0.0,300,HIGH
5000.0,12400,2,1,35,650.0,1.0,850,LOW
4500.0,21500,14,0,25,2115.0,0.08,344,HIGH
7000.0,17500,12,0,60,4130.0,0.01,305,HIGH
6166.666666666666,20900,6,1,65,1109.9999999999998,1.0,850,LOW
2666.666666666667,12500,10,0,25,1520.0,0.02,311,HIGH
4500.0,21400,8,0,56,2295.0,0.03,316,HIGH
833.3333333333333,2500,14,1,56,99.99999999999999,0.99,844,LOW
3666.666666666667,14700,16,1,65,843.3333333333335,0.96,828,LOW
3166.666666666667,10500,12,1,50,665.0,0.99,844,LOW
5083.333333333333,20900,18,1,38,1372.5,1.0,850,LOW
4583.333333333333,17300,16,1,33,1466.6666666666665,0.96,828,LOW
416.66666666666663,1800,18,1,40,58.33333333333334,0.98,839,LOW
250.0,1100,2,1,64,72.49999999999999,0.8,740,MEDIUM
5166.666666666667,16900,2,0,57,3100.0,0.0,300,HIGH
250.0,900,20,0,31,112.5,0.22,421,HIGH
5750.0,22100,20,1,37,1840.0,0.99,844,LOW
3083.333333333333,11400,12,1,51,1048.3333333333333,0.98,839,LOW
7333.333333333334,28600,10,1,60,1320.0,1.0,850,LOW
6833.333333333334,23500,12,1,36,2391.6666666666665,0.93,811,LOW
7666.666666666666,31500,18,0,53,3986.666666666667,0.01,305,HIGH
2000.0,7800,14,1,50,400.0,1.0,850,LOW
3416.666666666667,13500,18,1,41,580.8333333333335,1.0,850,LOW
6666.666666666666,31900,12,1,51,1933.333333333333,1.0,850,LOW
3000.0,8600,8,1,52,420.00000000000006,1.0,850,LOW
583.3333333333334,2700,20,1,53,93.33333333333334,1.0,850,LOW
6916.666666666666,30700,6,0,43,3319.9999999999995,0.01,305,HIGH
4416.666666666667,15000,2,0,21,2429.166666666667,0.03,316,HIGH
6916.666666666666,24900,16,1,56,1521.6666666666665,1.0,850,LOW
2083.3333333333335,8800,12,1,51,770.8333333333335,0.89,789,LOW
4500.0,14400,8,1,61,1575.0,0.92,806,LOW
1333.3333333333335,4900,8,0,23,586.6666666666667,0.15,382,HIGH
2000.0,6200,12,1,50,480.0,1.0,850,LOW
5250.0,14800,6,0,57,3097.5,0.0,300,HIGH
2083.3333333333335,5300,10,0,44,854.1666666666667,0.04,322,HIGH
6250.0,16800,16,1,37,1125.0,1.0,850,LOW
2416.6666666666665,8500,14,0,53,1208.3333333333333,0.06,333,HIGH
833.3333333333333,3500,16,1,38,166.66666666666669,0.97,833,LOW
7166.666666666666,28800,8,0,30,3439.9999999999995,0.0,300,HIGH
250.0,1100,12,0,34,105.0,0.29,459,HIGH
1916.6666666666665,5700,18,0,29,900.8333333333333,0.04,322,HIGH
2000.0,5400,12,0,28,1020.0,0.02,311,HIGH
8166.666666666666,30300,6,1,47,2531.6666666666665,0.99,844,LOW
6750.0,24800,6,1,48,1620.0,1.0,850,LOW
5583.333333333334,15500,18,1,44,837.5,1.0,850,LOW
7000.0,24700,18,1,22,1820.0,0.99,844,LOW
166.66666666666669,700,8,0,46,78.33333333333333,0.06,333,HIGH
3916.666666666667,12500,14,0,53,1723.3333333333335,0.05,327,HIGH
3583.333333333333,14300,14,0,44,1540.833333333333,0.02,311,HIGH
1833.3333333333335,7000,20,0,53,971.6666666666667,0.01,305,HIGH
7166.666666666666,19200,4,1,55,931.6666666666667,0.99,844,LOW
1666.6666666666665,7200,10,0,46,766.6666666666667,0.11,360,HIGH
3500.0,15900,14,0,26,1820.0,0.03,316,HIGH
4250.0,12500,18,0,26,2252.5,0.02,311,HIGH
3416.666666666667,11200,6,1,40,820.0,1.0,850,LOW
8250.0,39500,12,1,44,1402.5,0.99,844,LOW
2666.666666666667,9000,20,0,49,1280.0,0.02,311,HIGH
4583.333333333333,19000,4,1,32,641.6666666666667,0.99,844,LOW
6500.0,29100,20,0,32,2990.0,0.02,311,HIGH
2833.333333333333,9700,20,1,57,566.6666666666666,1.0,850,LOW
6583.333333333334,25900,14,1,51,790.0,1.0,850,LOW
7416.666666666666,18500,10,0,53,2966.666666666667,0.05,327,HIGH
6083.333333333334,19100,14,1,53,1338.3333333333335,1.0,850,LOW
2750.0,10600,8,1,64,495.0,1.0,850,LOW
2416.6666666666665,10500,8,1,40,410.83333333333337,1.0,850,LOW
416.66666666666663,1300,4,0,33,179.16666666666663,0.31,470,HIGH
6000.0,21200,4,0,65,3600.0,0.06,333,HIGH
6916.666666666666,24100,14,0,58,2974.166666666666,0.03,316,HIGH
7250.0,20500,6,0,60,3770.0,0.0,300,HIGH
5916.666666666666,27900,10,1,64,1419.9999999999998,0.98,839,LOW
8166.666666666666,28200,12,1,23,2858.333333333333,0.94,817,LOW
5750.0,17000,20,1,46,862.5,1.0,850,LOW
2000.0,5000,14,1,62,500.0,0.96,828,LOW
1750.0,4900,10,0,34,752.5,0.09,349,HIGH
6000.0,23900,4,1,37,1740.0,1.0,850,LOW
3833.333333333333,13500,16,0,49,2223.333333333333,0.01,305,HIGH
8250.0,31800,18,1,62,2640.0,0.93,811,LOW
250.0,1000,20,1,25,62.5,0.98,839,LOW
5750.0,23900,6,1,39,2127.5,0.97,833,LOW
1416.6666666666665,4300,6,1,45,212.49999999999997,1.0,850,LOW
3666.666666666667,10000,20,1,25,1210.0000000000002,0.82,751,LOW
3583.333333333333,15000,8,0,45,1648.3333333333335,0.03,316,HIGH
3083.333333333333,14100,6,1,28,832.5,1.0,850,LOW
4916.666666666667,15200,2,1,33,1475.0,0.98,839,LOW
7166.666666666666,26300,10,0,61,4299.999999999999,0.01,305,HIGH
2833.333333333333,13200,8,1,64,849.9999999999999,0.98,839,LOW
833.3333333333333,3200,14,0,36,466.66666666666674,0.02,311,HIGH
3666.666666666667,14200,16,0,24,2053.333333333334,0.0,300,HIGH
3000.0,7800,14,0,37,1770.0,0.0,300,HIGH
1166.6666666666667,2700,8,1,51,396.66666666666674,0.98,839,LOW
4416.666666666667,10900,18,0,50,1943.3333333333335,0.11,360,HIGH
7833.333333333334,20500,6,0,57,4308.333333333334,0.0,300,HIGH
5500.0,22100,6,0,47,2805.0,0.02,311,HIGH
8166.666666666666,37600,18,0,24,4165.0,0.02,311,HIGH
1583.3333333333335,4900,20,0,54,807.5,0.0,300,HIGH
4833.333333333333,22500,6,1,33,1885.0,0.87,778,LOW
2583.3333333333335,10400,10,1,40,465.0,1.0,850,LOW
5666.666666666666,18400,2,1,22,1360.0,0.97,833,LOW
3833.333333333333,16200,12,1,25,996.6666666666667,1.0,850,LOW
166.66666666666669,700,16,0,47,91.66666666666669,0.01,305,HIGH
7916.666666666666,22800,6,1,30,1820.8333333333335,0.99,844,LOW
5166.666666666667,22200,20,0,28,2376.666666666667,0.25,437,HIGH
8083.333333333334,32300,18,1,53,2829.166666666667,0.95,822,LOW
3500.0,12300,2,0,23,1925.0000000000002,0.0,300,HIGH
4750.0,12000,4,0,26,1995.0,0.04,322,HIGH
166.66666666666669,500,6,0,41,98.33333333333334,0.03,316,HIGH
6666.666666666666,25500,4,1,64,2133.333333333333,0.98,839,LOW
4333.333333333333,20400,20,0,47,2123.333333333333,0.09,349,HIGH
5916.666666666666,15200,8,0,42,2780.833333333333,0.02,311,HIGH
7750.0,27900,12,1,38,2402.5,1.0,850,LOW
1666.6666666666665,6100,2,0,43,866.6666666666667,0.07,338,HIGH
3250.0,14000,18,0,57,1462.5,0.03,316,HIGH
2333.3333333333335,5900,6,0,28,956.6666666666667,0.1,355,HIGH
2500.0,11100,12,1,32,325.0,0.98,839,LOW
3750.0,9800,16,0,53,2212.5,0.02,311,HIGH
1583.3333333333335,4300,4,0,21,934.1666666666667,0.04,322,HIGH
1916.6666666666665,7200,8,0,56,1054.1666666666667,0.0,300,HIGH
3916.666666666667,17500,2,0,56,1919.166666666667,0.02,311,HIGH
1083.3333333333333,2700,8,1,37,292.5,0.99,844,LOW
2583.3333333333335,11000,2,0,39,1033.3333333333335,0.22,421,HIGH
7000.0,17500,18,0,37,3010.0,0.02,311,HIGH
1416.6666666666665,5800,4,1,40,170.0,1.0,850,LOW
1583.3333333333335,7500,2,0,65,807.5,0.15,382,HIGH
2000.0,8600,8,0,40,1200.0,0.0,300,HIGH
5666.666666666666,20500,10,0,59,2890.0,0.0,300,HIGH
2416.6666666666665,10900,20,1,30,459.16666666666663,0.98,839,LOW
7416.666666666666,26300,10,0,64,3782.5,0.02,311,HIGH
7333.333333333334,22200,18,1,36,1320.0,1.0,850,LOW
6833.333333333334,19200,16,1,58,1981.6666666666665,0.99,844,LOW
3000.0,13200,16,1,58,1050.0,0.99,844,LOW
7916.666666666666,31800,6,1,26,2850.0,0.92,806,LOW
1583.3333333333335,5700,18,1,29,348.33333333333337,0.98,839,LOW
7583.333333333334,24600,2,1,54,2350.8333333333335,0.96,828,LOW
916.6666666666667,3800,18,1,23,265.8333333333333,0.91,800,LOW
916.6666666666667,2800,10,1,63,275.0,0.95,822,LOW
7750.0,28600,14,1,37,1085.0000000000002,0.99,844,LOW
3250.0,10600,2,1,36,975.0,0.99,844,LOW
1250.0,4000,12,1,62,225.0,0.97,833,LOW
666.6666666666667,2200,6,1,43,146.66666666666669,0.99,844,LOW
500.0,1800,6,0,38,200.0,0.18,399,HIGH
3666.666666666667,12500,18,0,37,1613.3333333333335,0.07,338,HIGH
2250.0,5400,6,0,28,1147.5,0.03,316,HIGH
5166.666666666667,14600,2,0,50,2893.333333333334,0.01,305,HIGH
583.3333333333334,1300,16,1,53,81.66666666666669,0.98,839,LOW
2833.333333333333,9400,6,0,55,1133.3333333333333,0.68,674,MEDIUM
4083.333333333333,16800,12,1,50,1470.0,0.94,817,LOW
3500.0,9700,2,0,38,1540.0,0.03,316,HIGH
4416.666666666667,10600,2,1,43,1545.8333333333335,0.91,800,LOW
3083.333333333333,10000,20,0,26,1479.9999999999998,0.03,316,HIGH
4666.666666666667,17500,10,1,48,1633.3333333333335,0.95,822,LOW
3583.333333333333,16000,14,0,48,1612.5,0.02,311,HIGH
5916.666666666666,24500,14,1,50,1479.1666666666665,0.99,844,LOW
4500.0,12700,4,1,64,1710.0,0.91,800,LOW
5000.0,13100,6,1,32,1550.0,0.99,844,LOW
3416.666666666667,12500,2,1,49,785.8333333333335,1.0,850,LOW
6916.666666666666,17900,20,0,41,3873.333333333334,0.01,305,HIGH
6750.0,23900,10,0,46,2767.5,0.01,305,HIGH
6000.0,24900,14,1,52,2100.0,0.99,844,LOW
6000.0,17500,4,0,31,2700.0,0.04,322,HIGH
2916.666666666667,8100,4,1,56,466.66666666666674,0.98,839,LOW
5166.666666666667,19500,12,1,28,1756.666666666667,0.96,828,LOW
4333.333333333333,17300,10,1,49,649.9999999999999,1.0,850,LOW
3750.0,14500,2,0,28,1762.5,0.01,305,HIGH
4500.0,15100,12,1,47,675.0,1.0,850,LOW
1666.6666666666665,6900,6,1,36,633.3333333333333,0.89,789,LOW
7416.666666666666,25400,8,0,31,2966.666666666667,0.12,366,HIGH
4166.666666666667,10600,4,0,22,1833.3333333333335,0.1,355,HIGH
4083.333333333333,17600,6,1,64,775.8333333333333,1.0,850,LOW
4416.666666666667,19200,4,0,38,2561.6666666666665,0.01,305,HIGH
7083.333333333334,27700,4,1,60,991.6666666666669,1.0,850,LOW
583.3333333333334,2100,14,0,21,332.5,0.03,316,HIGH
4916.666666666667,18900,4,0,53,2507.5,0.02,311,HIGH
2916.666666666667,13300,4,1,51,933.3333333333335,0.99,844,LOW
6416.666666666666,18900,16,1,47,1668.3333333333335,1.0,850,LOW
3750.0,12500,12,0,28,1800.0,0.0,300,HIGH
7583.333333333334,22200,6,1,56,2578.333333333334,0.94,817,LOW
7500.0,29900,2,1,62,1800.0,1.0,850,LOW
7416.666666666666,29200,8,0,31,4301.666666666666,0.0,300,HIGH
5416.666666666666,13800,10,0,53,2437.5,0.0,300,HIGH
6750.0,18000,8,0,45,3645.0,0.0,300,HIGH
7000.0,29900,16,1,45,1050.0,1.0,850,LOW
4416.666666666667,20000,6,1,47,1104.1666666666667,0.98,839,LOW
3416.666666666667,15600,12,0,58,1571.666666666667,0.02,311,HIGH
5750.0,27400,4,0,56,2472.5,0.1,355,HIGH
4333.333333333333,19500,12,0,21,1863.333333333333,0.04,322,HIGH
1666.6666666666665,7400,14,0,51,666.6666666666667,0.23,426,HIGH
3833.333333333333,17800,20,0,43,2299.9999999999995,0.01,305,HIGH
5916.666666666666,20100,16,0,21,2603.333333333333,0.07,338,HIGH
7750.0,20100,10,0,42,3642.5,0.0,300,HIGH
4500.0,19400,20,1,58,1125.0,1.0,850,LOW
3416.666666666667,8500,2,1,50,751.6666666666667,0.98,839,LOW
4083.333333333333,11400,8,1,46,1306.6666666666665,1.0,850,LOW
4500.0,21200,20,1,45,765.0,1.0,850,LOW
2500.0,9600,12,0,45,1400.0,0.0,300,HIGH
5666.666666666666,14400,8,0,50,3229.9999999999995,0.0,300,HIGH
4250.0,14000,12,1,63,1530.0,0.95,822,LOW
8166.666666666666,32600,10,0,43,4818.333333333333,0.01,305,HIGH
1333.3333333333335,4100,6,1,24,346.66666666666674,0.91,800,LOW
6666.666666666666,29100,4,1,35,2133.333333333333,1.0,850,LOW
2416.6666666666665,6700,14,1,39,821.6666666666667,0.89,789,LOW
7666.666666666666,30300,10,1,45,1303.3333333333335,1.0,850,LOW
7916.666666666666,20400,14,1,43,1662.5,1.0,850,LOW
3083.333333333333,8500,8,1,45,1109.9999999999998,0.93,811,LOW
5916.666666666666,20800,6,0,27,3254.166666666667,0.0,300,HIGH
4666.666666666667,17600,14,0,63,2613.333333333334,0.0,300,HIGH
1000.0,2700,2,1,27,260.0,0.85,767,LOW
1333.3333333333335,5600,6,1,65,480.0,0.98,839,LOW
1333.3333333333335,4800,20,1,32,240.0,0.98,839,LOW
4416.666666666667,20200,10,0,25,2385.0000000000005,0.01,305,HIGH
7583.333333333334,19900,20,1,31,2578.333333333334,0.91,800,LOW
7833.333333333334,35000,10,1,36,2585.0000000000005,1.0,850,LOW
4916.666666666667,22400,6,1,50,934.1666666666667,0.99,844,LOW
916.6666666666667,3400,10,0,59,403.33333333333337,0.09,349,HIGH
2583.3333333333335,11500,14,1,56,981.6666666666667,0.9,795,LOW
1833.3333333333335,8600,20,0,50,916.6666666666667,0.01,305,HIGH
5000.0,20100,6,1,32,1750.0,1.0,850,LOW
1666.6666666666665,5600,18,0,49,683.3333333333333,0.18,399,HIGH
6000.0,22900,18,1,28,2340.0,0.91,800,LOW
416.66666666666663,1900,12,1,52,49.99999999999999,0.98,839,LOW
4833.333333333333,13900,6,0,45,1981.6666666666665,0.04,322,HIGH
166.66666666666669,300,6,0,44,88.33333333333334,0.14,377,HIGH
3833.333333333333,9500,20,0,62,2299.9999999999995,0.0,300,HIGH
3833.333333333333,12800,14,1,36,536.6666666666667,1.0,850,LOW
5416.666666666666,23100,20,0,62,3249.9999999999995,0.0,300,HIGH
3666.666666666667,16600,14,0,41,1613.3333333333335,0.09,349,HIGH
750.0,3600,10,1,47,90.0,0.98,839,LOW
2666.666666666667,7400,18,1,60,426.66666666666674,1.0,850,LOW
500.0,1100,8,0,64,250.0,0.04,322,HIGH
4333.333333333333,12600,10,0,40,2210.0,0.01,305,HIGH
5333.333333333334,15200,14,0,63,2560.0,0.08,344,HIGH
833.3333333333333,2500,6,1,51,108.33333333333334,1.0,850,LOW
5666.666666666666,14800,14,0,36,2436.6666666666665,0.08,344,HIGH
2500.0,8400,10,0,34,1200.0,0.01,305,HIGH
7250.0,30700,6,0,32,4132.499999999999,0.01,305,HIGH
7333.333333333334,20900,18,0,54,3593.333333333334,0.0,300,HIGH
3250.0,11500,2,1,44,422.5,1.0,850,LOW
1416.6666666666665,4300,2,0,28,708.3333333333333,0.16,388,HIGH
750.0,2300,6,0,30,360.0,0.13,371,HIGH
6000.0,24700,6,1,37,720.0,1.0,850,LOW
7666.666666666666,25400,2,0,49,3450.0,0.05,327,HIGH
4750.0,19400,2,1,49,522.5,1.0,850,LOW
916.6666666666667,2700,4,1,62,265.8333333333333,0.93,811,LOW
916.6666666666667,2200,4,0,39,440.0,0.07,338,HIGH
5000.0,23900,4,1,58,1800.0,1.0,850,LOW
6750.0,28500,20,1,23,1080.0,1.0,850,LOW
5416.666666666666,25100,20,1,50,866.6666666666665,1.0,850,LOW
6333.333333333334,17900,16,0,65,3040.0,0.04,322,HIGH
1833.3333333333335,4900,8,0,52,751.6666666666667,0.03,316,HIGH
5250.0,23900,6,1,40,1995.0,0.94,817,LOW
5583.333333333334,15800,12,1,63,837.5,1.0,850,LOW
1083.3333333333333,4300,2,0,42,433.33333333333337,0.21,415,HIGH
2333.3333333333335,6700,12,1,53,420.0,0.99,844,LOW
5833.333333333334,18900,2,1,38,1691.6666666666665,1.0,850,LOW
7333.333333333334,26700,10,1,34,806.6666666666667,1.0,850,LOW
7416.666666666666,25800,18,0,26,3856.666666666667,0.01,305,HIGH
5833.333333333334,21800,4,0,41,2916.666666666667,0.0,300,HIGH
5750.0,18600,10,1,35,1782.5,0.99,844,LOW
7666.666666666666,29200,16,0,42,4140.0,0.0,300,HIGH
5083.333333333333,19700,16,1,54,1270.8333333333333,0.99,844,LOW
3666.666666666667,14700,8,1,44,1246.666666666667,1.0,850,LOW
8250.0,22700,12,1,43,1897.5,0.99,844,LOW
3250.0,14000,4,1,28,325.0,0.99,844,LOW
5666.666666666666,21200,2,1,24,1643.333333333333,0.99,844,LOW
3000.0,8700,14,0,46,1440.0,0.01,305,HIGH
583.3333333333334,2600,14,1,40,58.33333333333334,0.99,844,LOW
3333.333333333333,8500,6,0,44,1833.3333333333335,0.0,300,HIGH
1500.0,4100,12,1,54,330.0,0.93,811,LOW
4666.666666666667,21000,12,1,23,1820.0,0.5,575,HIGH
5666.666666666666,24200,18,1,57,1416.6666666666665,1.0,850,LOW
500.0,1500,2,0,48,250.0,0.01,305,HIGH
3500.0,16200,14,0,38,2030.0,0.0,300,HIGH
4166.666666666667,18700,10,0,33,1875.0,0.04,322,HIGH
3416.666666666667,12200,6,0,55,1674.166666666667,0.01,305,HIGH
1833.3333333333335,8800,2,0,65,935.0,0.05,327,HIGH
2833.333333333333,8600,16,1,27,1048.3333333333333,0.86,773,LOW
5916.666666666666,15900,14,0,45,2899.166666666666,0.0,300,HIGH
4833.333333333333,19600,16,1,57,483.33333333333337,1.0,850,LOW
2833.333333333333,12900,14,0,34,1303.3333333333333,0.11,360,HIGH
6416.666666666666,18300,20,0,24,3079.9999999999995,0.0,300,HIGH
416.66666666666663,1200,14,0,47,245.83333333333331,0.23,426,HIGH
4416.666666666667,11000,14,0,57,2296.666666666667,0.06,333,HIGH
3916.666666666667,14400,14,0,23,1605.8333333333335,0.07,338,HIGH
3583.333333333333,12200,14,0,53,1469.1666666666665,0.04,322,HIGH
750.0,2500,16,1,49,247.5,0.91,800,LOW
1666.6666666666665,7500,14,1,38,333.33333333333337,1.0,850,LOW
1666.6666666666665,7600,16,1,37,416.66666666666663,1.0,850,LOW
3416.666666666667,15900,12,0,46,1571.666666666667,0.0,300,HIGH
5750.0,14400,10,0,25,3392.5,0.01,305,HIGH
1916.6666666666665,6100,6,0,42,900.8333333333333,0.0,300,HIGH
4833.333333333333,16600,18,0,45,2803.333333333333,0.0,300,HIGH
6666.666666666666,30000,14,1,56,1199.9999999999998,1.0,850,LOW
3083.333333333333,12700,18,1,63,801.6666666666667,0.99,844,LOW
2166.6666666666665,8400,18,1,45,758.3333333333333,0.76,718,MEDIUM
2500.0,7000,12,0,32,1125.0,0.04,322,HIGH
2250.0,10200,4,1,53,405.0,1.0,850,LOW
4750.0,19600,8,1,23,665.0,0.99,844,LOW
1250.0,3600,4,1,49,437.5,0.92,806,LOW
5666.666666666666,20000,4,0,28,3286.666666666666,0.03,316,HIGH
6750.0,31700,10,0,24,3712.5000000000005,0.02,311,HIGH
7666.666666666666,27700,20,0,64,4369.999999999999,0.04,322,HIGH
6333.333333333334,26000,6,0,25,3800.0,0.0,300,HIGH
500.0,1600,20,1,46,165.0,0.85,767,LOW
3916.666666666667,18700,20,0,42,2271.6666666666665,0.01,305,HIGH
1166.6666666666667,5500,6,0,45,665.0,0.04,322,HIGH
7833.333333333334,24600,10,0,63,3446.666666666667,0.0,300,HIGH
8083.333333333334,19900,16,0,42,4445.833333333334,0.0,300,HIGH
7416.666666666666,21000,14,1,64,889.9999999999999,0.98,839,LOW
3833.333333333333,10500,8,0,44,2261.6666666666665,0.01,305,HIGH
4666.666666666667,14500,10,0,28,2286.666666666667,0.01,305,HIGH
833.3333333333333,3200,10,1,55,325.0,0.75,712,MEDIUM
2916.666666666667,10300,16,0,60,1545.8333333333335,0.02,311,HIGH
6583.333333333334,31500,14,1,38,2370.0,0.99,844,LOW
5083.333333333333,24200,12,0,30,2745.0,0.04,322,HIGH
7416.666666666666,20900,6,0,29,4375.833333333333,0.0,300,HIGH
4416.666666666667,15400,8,0,38,1943.3333333333335,0.03,316,HIGH
1083.3333333333333,4800,4,0,40,530.8333333333333,0.03,316,HIGH
3333.333333333333,12800,18,0,65,1866.666666666667,0.02,311,HIGH
7250.0,22700,4,0,37,4277.5,0.0,300,HIGH
7916.666666666666,20000,16,0,48,4037.5,0.0,300,HIGH
7500.0,20000,2,1,43,750.0,1.0,850,LOW
6083.333333333334,23300,2,0,28,3528.333333333333,0.0,300,HIGH
6166.666666666666,25700,2,1,34,863.3333333333335,1.0,850,LOW
2583.3333333333335,10800,10,1,33,775.0,0.98,839,LOW
3583.333333333333,9400,2,0,58,2042.4999999999998,0.0,300,HIGH
2000.0,8300,6,1,48,640.0,0.98,839,LOW
4500.0,17900,14,0,64,1980.0,0.02,311,HIGH
1333.3333333333335,5100,6,0,50,773.3333333333333,0.02,311,HIGH
8250.0,20400,4,1,52,2310.0000000000005,0.98,839,LOW
4833.333333333333,20100,18,0,51,2175.0,0.05,327,HIGH
1833.3333333333335,8500,16,1,31,495.00000000000006,0.98,839,LOW
4166.666666666667,14400,2,0,45,2333.333333333334,0.01,305,HIGH
500.0,2100,18,1,65,155.0,0.67,668,MEDIUM
1833.3333333333335,8600,6,1,51,256.66666666666674,0.99,844,LOW
2166.6666666666665,5500,14,0,48,1278.333333333333,0.04,322,HIGH
1000.0,4300,8,1,42,370.0,0.87,778,LOW
2583.3333333333335,8700,18,0,43,1524.1666666666665,0.0,300,HIGH
3833.333333333333,14500,14,0,47,1839.9999999999998,0.04,322,HIGH
7750.0,35500,6,1,56,1472.5,1.0,850,LOW
5250.0,13400,2,0,57,2835.0,0.0,300,HIGH
4916.666666666667,20800,14,1,28,1180.0,1.0,850,LOW
2416.6666666666665,10600,6,1,43,773.3333333333333,0.96,828,LOW
5083.333333333333,22400,18,1,22,1880.833333333333,0.98,839,LOW
4916.666666666667,19700,10,0,40,2753.333333333334,0.0,300,HIGH
3833.333333333333,18400,10,0,48,1610.0,0.15,382,HIGH
5833.333333333334,20200,8,1,36,700.0,1.0,850,LOW
4250.0,10400,18,1,46,722.5,0.99,844,LOW
2583.3333333333335,10600,14,1,21,310.0,0.98,839,LOW
3416.666666666667,12800,16,1,64,854.1666666666667,0.98,839,LOW
1500.0,5400,16,0,59,720.0,0.12,366,HIGH
6833.333333333334,26900,20,0,52,3143.333333333334,0.01,305,HIGH
666.6666666666667,2100,6,1,64,253.33333333333337,0.78,729,MEDIUM
7000.0,23100,6,0,26,2800.0,0.21,415,HIGH
7083.333333333334,33900,4,0,60,3612.5,0.02,311,HIGH
2750.0,12700,16,0,40,1155.0,0.55,602,HIGH
4833.333333333333,12800,20,1,61,1740.0,0.83,756,LOW
3666.666666666667,10500,18,0,59,1686.666666666667,0.02,311,HIGH
2166.6666666666665,8500,2,0,23,1039.9999999999998,0.15,382,HIGH
8000.0,28100,20,1,22,2720.0,0.73,701,MEDIUM
4333.333333333333,18100,8,1,65,1646.6666666666665,0.86,773,LOW
8083.333333333334,36400,16,0,37,4526.666666666668,0.0,300,HIGH
166.66666666666669,800,14,1,29,40.0,0.92,806,LOW
5416.666666666666,16800,10,0,54,2437.5,0.01,305,HIGH
6000.0,23100,14,1,39,1500.0,1.0,850,LOW
4333.333333333333,18400,14,1,52,823.3333333333333,1.0,850,LOW
5416.666666666666,14100,2,0,47,2654.166666666666,0.01,305,HIGH
1916.6666666666665,5600,8,1,49,325.83333333333337,1.0,850,LOW
2750.0,10400,4,1,51,962.5,0.97,833,LOW
1666.6666666666665,5900,12,0,27,750.0,0.04,322,HIGH
6916.666666666666,19500,4,1,30,1452.5,1.0,850,LOW
3166.666666666667,14300,4,0,25,1836.6666666666665,0.01,305,HIGH
